ENSG00000000003
ENSG00000141384
ENSG00000141385
ENSG00000141391
ENSG00000141401
ENSG00000141404
ENSG00000141424
ENSG00000141425
ENSG00000141428
ENSG00000141429
ENSG00000141431
ENSG00000141433
ENSG00000141434
ENSG00000141437
ENSG00000141441
ENSG00000141446
ENSG00000141447
ENSG00000141448
ENSG00000141449
ENSG00000141452
ENSG00000141456
ENSG00000141458
ENSG00000141469
ENSG00000141480
ENSG00000141485
ENSG00000141497
ENSG00000141499
ENSG00000141503
ENSG00000141504
ENSG00000141505
ENSG00000141506
ENSG00000141510
ENSG00000141519
ENSG00000141522
ENSG00000141524
ENSG00000141526
ENSG00000141527
ENSG00000141540
ENSG00000141542
ENSG00000141543
ENSG00000141551
ENSG00000141552
ENSG00000141556
ENSG00000141560
ENSG00000141562
ENSG00000141564
ENSG00000141568
ENSG00000141569
ENSG00000141570
ENSG00000141574
ENSG00000141576
ENSG00000141577
ENSG00000141579
ENSG00000141580
ENSG00000141582
ENSG00000141622
ENSG00000141627
ENSG00000141639
ENSG00000141642
ENSG00000141644
ENSG00000141646
ENSG00000141655
ENSG00000141664
ENSG00000141665
ENSG00000141668
ENSG00000141682
ENSG00000141696
ENSG00000141698
ENSG00000141699
ENSG00000141736
ENSG00000141738
ENSG00000141741
ENSG00000141744
ENSG00000141748
ENSG00000141750
ENSG00000141753
ENSG00000141756
ENSG00000141759
ENSG00000141837
ENSG00000141854
ENSG00000141858
ENSG00000141867
ENSG00000141873
ENSG00000141905
ENSG00000141933
ENSG00000141934
ENSG00000141946
ENSG00000141956
ENSG00000141959
ENSG00000141965
ENSG00000141968
ENSG00000141971
ENSG00000141977
ENSG00000141985
ENSG00000141994
ENSG00000142002
ENSG00000142025
ENSG00000142039
ENSG00000142046
ENSG00000142065
ENSG00000142082
ENSG00000142089
ENSG00000142102
ENSG00000142149
ENSG00000142156
ENSG00000142166
ENSG00000142168
ENSG00000142173
ENSG00000142178
ENSG00000142182
ENSG00000142185
ENSG00000142186
ENSG00000142188
ENSG00000142192
ENSG00000142197
ENSG00000142207
ENSG00000142208
ENSG00000142224
ENSG00000142227
ENSG00000142230
ENSG00000142233
ENSG00000142235
ENSG00000142252
ENSG00000142273
ENSG00000142279
ENSG00000142303
ENSG00000142319
ENSG00000142327
ENSG00000142330
ENSG00000142347
ENSG00000142396
ENSG00000142405
ENSG00000142408
ENSG00000142409
ENSG00000142444
ENSG00000142449
ENSG00000142453
ENSG00000142459
ENSG00000142484
ENSG00000142494
ENSG00000142507
ENSG00000142511
ENSG00000142512
ENSG00000142513
ENSG00000142515
ENSG00000142528
ENSG00000142530
ENSG00000142534
ENSG00000142538
ENSG00000142539
ENSG00000142541
ENSG00000142544
ENSG00000142546
ENSG00000142549
ENSG00000142552
ENSG00000142556
ENSG00000142583
ENSG00000142599
ENSG00000142606
