ENSG00000000003
ENSG00000279961
ENSG00000279968
ENSG00000279983
ENSG00000280021
ENSG00000280071
ENSG00000280090
ENSG00000280094
ENSG00000280165
ENSG00000280204
ENSG00000280236
ENSG00000280267
ENSG00000280314
ENSG00000280433
ENSG00000280670
ENSG00000280709
ENSG00000280778
ENSG00000280789
ENSG00000280969
ENSG00000280987
ENSG00000281028
ENSG00000281039
ENSG00000281106
ENSG00000281613
ENSG00000281887
ENSG00000281991
ENSG00000282218
ENSG00000282246
ENSG00000282278
ENSG00000282301
ENSG00000282419
ENSG00000282608
ENSG00000282757
ENSG00000282804
ENSG00000282815
ENSG00000282872
ENSG00000282881
ENSG00000282988
ENSG00000283039
ENSG00000283071
ENSG00000283088
ENSG00000283093
ENSG00000283149
ENSG00000283154
ENSG00000283189
ENSG00000283199
ENSG00000283201
ENSG00000283205
ENSG00000283208
ENSG00000283227
ENSG00000283247
ENSG00000283267
ENSG00000283268
ENSG00000283288
ENSG00000283297
ENSG00000283321
ENSG00000283324
ENSG00000283329
ENSG00000283361
ENSG00000283374
ENSG00000283378
ENSG00000283384
ENSG00000283428
ENSG00000283434
ENSG00000283439
ENSG00000283463
ENSG00000283473
ENSG00000283496
ENSG00000283516
ENSG00000283526
ENSG00000283528
ENSG00000283536
ENSG00000283567
ENSG00000283594
ENSG00000283597
ENSG00000283599
ENSG00000283632
ENSG00000283644
ENSG00000283654
ENSG00000283683
ENSG00000283697
ENSG00000283703
ENSG00000283706
ENSG00000283740
ENSG00000283755
ENSG00000283758
ENSG00000283761
ENSG00000283765
ENSG00000283776
ENSG00000283782
ENSG00000283787
ENSG00000283809
ENSG00000283873
ENSG00000283900
ENSG00000283952
ENSG00000283967
ENSG00000283980
ENSG00000283988
ENSG00000283992
ENSG00000284018
ENSG00000284024
ENSG00000284041
ENSG00000284042
ENSG00000284057
ENSG00000284188
ENSG00000284194
ENSG00000284234
ENSG00000284283
ENSG00000284292
ENSG00000284299
ENSG00000284306
ENSG00000284308
ENSG00000284356
ENSG00000284373
ENSG00000284395
ENSG00000284438
ENSG00000284439
ENSG00000284465
ENSG00000284479
ENSG00000284484
ENSG00000284491
ENSG00000284505
ENSG00000284512
ENSG00000284526
ENSG00000284546
ENSG00000284552
ENSG00000284554
ENSG00000284609
ENSG00000284622
ENSG00000284629
ENSG00000284631
ENSG00000284635
ENSG00000284638
ENSG00000284643
ENSG00000284662
ENSG00000284667
ENSG00000284680
ENSG00000284684
ENSG00000284691
ENSG00000284701
ENSG00000284704
ENSG00000284713
ENSG00000284718
ENSG00000284723
ENSG00000284725
ENSG00000284730
ENSG00000284732
ENSG00000284733
ENSG00000284741
ENSG00000284753
ENSG00000284755
ENSG00000284762
ENSG00000284770
ENSG00000284773
ENSG00000284776
ENSG00000284779
ENSG00000284791
ENSG00000284797
ENSG00000284824
ENSG00000284826
ENSG00000284844
ENSG00000284849
ENSG00000284862
ENSG00000284873
ENSG00000284895
ENSG00000284906
ENSG00000284917
ENSG00000284922
ENSG00000284931
ENSG00000284934
ENSG00000284956
ENSG00000284969
ENSG00000284976
ENSG00000284981
ENSG00000285010
ENSG00000285025
ENSG00000285043
ENSG00000285053
ENSG00000285064
ENSG00000285077
ENSG00000285082
ENSG00000285085
ENSG00000285130
ENSG00000285133
ENSG00000285162
ENSG00000285188
ENSG00000285218
ENSG00000285231
ENSG00000285245
ENSG00000285253
ENSG00000285258
ENSG00000285283
ENSG00000285292
ENSG00000285304
ENSG00000285330
ENSG00000285382
ENSG00000285385
ENSG00000285396
ENSG00000285404
ENSG00000285437
ENSG00000285441
ENSG00000285446
ENSG00000285447
ENSG00000285458
ENSG00000285471
ENSG00000285472
ENSG00000285480
ENSG00000285508
ENSG00000285509
