ENSG00000000003
ENSG00000186160
ENSG00000186166
ENSG00000186174
ENSG00000186184
ENSG00000186185
ENSG00000186187
ENSG00000186188
ENSG00000186190
ENSG00000186191
ENSG00000186193
ENSG00000186197
ENSG00000186198
ENSG00000186204
ENSG00000186205
ENSG00000186207
ENSG00000186212
ENSG00000186222
ENSG00000186226
ENSG00000186230
ENSG00000186231
ENSG00000186260
ENSG00000186265
ENSG00000186272
ENSG00000186280
ENSG00000186281
ENSG00000186283
ENSG00000186288
ENSG00000186297
ENSG00000186298
ENSG00000186300
ENSG00000186306
ENSG00000186310
ENSG00000186314
ENSG00000186318
ENSG00000186326
ENSG00000186329
ENSG00000186334
ENSG00000186335
ENSG00000186340
ENSG00000186350
ENSG00000186352
ENSG00000186354
ENSG00000186364
ENSG00000186367
ENSG00000186376
ENSG00000186377
ENSG00000186393
ENSG00000186395
ENSG00000186399
ENSG00000186407
ENSG00000186409
ENSG00000186416
ENSG00000186417
ENSG00000186431
ENSG00000186432
ENSG00000186439
ENSG00000186440
ENSG00000186442
ENSG00000186446
ENSG00000186448
ENSG00000186451
ENSG00000186452
ENSG00000186453
ENSG00000186458
ENSG00000186462
ENSG00000186468
ENSG00000186469
ENSG00000186470
ENSG00000186471
ENSG00000186472
ENSG00000186474
ENSG00000186479
ENSG00000186480
ENSG00000186487
ENSG00000186493
ENSG00000186496
ENSG00000186501
ENSG00000186509
ENSG00000186510
ENSG00000186513
ENSG00000186517
ENSG00000186522
ENSG00000186523
ENSG00000186526
ENSG00000186529
ENSG00000186532
ENSG00000186562
ENSG00000186564
ENSG00000186566
ENSG00000186567
ENSG00000186572
ENSG00000186575
ENSG00000186577
ENSG00000186579
ENSG00000186583
ENSG00000186591
ENSG00000186599
ENSG00000186603
ENSG00000186625
ENSG00000186628
ENSG00000186635
ENSG00000186638
ENSG00000186642
ENSG00000186648
ENSG00000186652
ENSG00000186654
ENSG00000186660
ENSG00000186665
ENSG00000186666
ENSG00000186675
ENSG00000186684
ENSG00000186687
ENSG00000186710
ENSG00000186714
ENSG00000186716
ENSG00000186723
ENSG00000186732
ENSG00000186765
ENSG00000186766
ENSG00000186767
ENSG00000186777
ENSG00000186787
ENSG00000186788
ENSG00000186790
ENSG00000186792
ENSG00000186795
ENSG00000186803
ENSG00000186806
ENSG00000186810
ENSG00000186812
ENSG00000186814
ENSG00000186815
ENSG00000186818
ENSG00000186827
ENSG00000186832
ENSG00000186834
ENSG00000186838
ENSG00000186844
ENSG00000186847
ENSG00000186854
ENSG00000186860
ENSG00000186862
ENSG00000186866
ENSG00000186867
ENSG00000186868
ENSG00000186871
ENSG00000186881
ENSG00000186886
ENSG00000186889
ENSG00000186891
ENSG00000186895
ENSG00000186897
ENSG00000186907
ENSG00000186908
ENSG00000186910
ENSG00000186912
ENSG00000186918
ENSG00000186919
ENSG00000186924
ENSG00000186925
ENSG00000186930
ENSG00000186943
ENSG00000186951
ENSG00000186952
ENSG00000186965
ENSG00000186967
ENSG00000186970
ENSG00000186971
ENSG00000186973
ENSG00000186976
ENSG00000186977
ENSG00000186980
ENSG00000186994
ENSG00000186998
ENSG00000187003
ENSG00000187005
ENSG00000187010
ENSG00000187017
