ENSG00000000003
ENSG00000112245
ENSG00000112246
ENSG00000112249
ENSG00000112273
ENSG00000112276
ENSG00000112280
ENSG00000112282
ENSG00000112290
ENSG00000112293
ENSG00000112294
ENSG00000112297
ENSG00000112299
ENSG00000112303
ENSG00000112304
ENSG00000112305
ENSG00000112306
ENSG00000112308
ENSG00000112309
ENSG00000112312
ENSG00000112319
ENSG00000112320
ENSG00000112333
ENSG00000112335
ENSG00000112337
ENSG00000112339
ENSG00000112343
ENSG00000112357
ENSG00000112365
ENSG00000112367
ENSG00000112378
ENSG00000112379
ENSG00000112394
ENSG00000112406
ENSG00000112414
ENSG00000112419
ENSG00000112425
ENSG00000112462
ENSG00000112473
ENSG00000112486
ENSG00000112494
ENSG00000112499
ENSG00000112511
ENSG00000112514
ENSG00000112530
ENSG00000112531
ENSG00000112539
ENSG00000112541
ENSG00000112559
ENSG00000112561
ENSG00000112562
ENSG00000112576
ENSG00000112578
ENSG00000112584
ENSG00000112592
ENSG00000112599
ENSG00000112619
ENSG00000112624
ENSG00000112640
ENSG00000112651
ENSG00000112655
ENSG00000112658
ENSG00000112659
ENSG00000112667
ENSG00000112679
ENSG00000112685
ENSG00000112695
ENSG00000112697
ENSG00000112699
ENSG00000112701
ENSG00000112706
ENSG00000112715
ENSG00000112739
ENSG00000112742
ENSG00000112759
ENSG00000112761
ENSG00000112763
ENSG00000112769
ENSG00000112773
ENSG00000112782
ENSG00000112787
ENSG00000112796
ENSG00000112799
ENSG00000112812
ENSG00000112818
ENSG00000112837
ENSG00000112851
ENSG00000112852
ENSG00000112855
ENSG00000112874
ENSG00000112877
ENSG00000112893
ENSG00000112902
ENSG00000112936
ENSG00000112941
ENSG00000112964
ENSG00000112972
ENSG00000112977
ENSG00000112981
ENSG00000112983
ENSG00000112984
ENSG00000112992
ENSG00000112996
ENSG00000113013
ENSG00000113048
ENSG00000113068
ENSG00000113070
ENSG00000113073
ENSG00000113083
ENSG00000113088
ENSG00000113100
ENSG00000113108
ENSG00000113119
ENSG00000113140
ENSG00000113141
ENSG00000113161
ENSG00000113163
ENSG00000113194
ENSG00000113196
ENSG00000113205
ENSG00000113209
ENSG00000113211
ENSG00000113212
ENSG00000113231
ENSG00000113240
ENSG00000113248
ENSG00000113249
ENSG00000113262
ENSG00000113263
ENSG00000113269
ENSG00000113272
ENSG00000113273
ENSG00000113282
ENSG00000113296
ENSG00000113300
ENSG00000113302
ENSG00000113303
ENSG00000113312
ENSG00000113318
ENSG00000113319
ENSG00000113327
ENSG00000113328
ENSG00000113356
ENSG00000113360
ENSG00000113361
ENSG00000113368
ENSG00000113369
ENSG00000113384
ENSG00000113387
ENSG00000113389
ENSG00000113391
ENSG00000113396
ENSG00000113407
ENSG00000113430
ENSG00000113441
ENSG00000113448
ENSG00000113456
ENSG00000113460
ENSG00000113492
ENSG00000113494
ENSG00000113504
ENSG00000113520
ENSG00000113522
ENSG00000113525
ENSG00000113532
ENSG00000113552
ENSG00000113555
ENSG00000113558
ENSG00000113569
ENSG00000113575
ENSG00000113578
ENSG00000113580
ENSG00000113583
ENSG00000113593
ENSG00000113594
ENSG00000113595
ENSG00000113597
ENSG00000113600
ENSG00000113615
ENSG00000113621
ENSG00000113638
ENSG00000113643
ENSG00000113645
ENSG00000113648
ENSG00000113649
ENSG00000113657
ENSG00000113658
ENSG00000113712
ENSG00000113716
ENSG00000113719
ENSG00000113721
ENSG00000113722
ENSG00000113732
ENSG00000113734
ENSG00000113739
ENSG00000113742
ENSG00000113749
ENSG00000113758
ENSG00000113761
ENSG00000113763
ENSG00000113790
ENSG00000113805
ENSG00000113810
ENSG00000113811
ENSG00000113812
ENSG00000113838
ENSG00000113845
ENSG00000113851
ENSG00000113889
ENSG00000113905
ENSG00000113916
ENSG00000113924
ENSG00000113946
ENSG00000113966
ENSG00000113971
ENSG00000114013
ENSG00000114019
ENSG00000114021
ENSG00000114023
ENSG00000114026
ENSG00000114030
ENSG00000114054
ENSG00000114062
ENSG00000114098
ENSG00000114107
ENSG00000114113
ENSG00000114115
ENSG00000114120
ENSG00000114124
ENSG00000114125
ENSG00000114126
ENSG00000114127
ENSG00000114166
ENSG00000114200
ENSG00000114204
ENSG00000114209
ENSG00000114248
ENSG00000114251
ENSG00000114268
ENSG00000114270
ENSG00000114279
ENSG00000114302
ENSG00000114315
ENSG00000114316
ENSG00000114331
ENSG00000114346
ENSG00000114349
ENSG00000114353
ENSG00000114354
ENSG00000114374
ENSG00000114378
ENSG00000114383
ENSG00000114388
ENSG00000114391
ENSG00000114395
ENSG00000114405
ENSG00000114416
ENSG00000114423
ENSG00000114439
ENSG00000114446
ENSG00000114450
ENSG00000114455
ENSG00000114473
ENSG00000114480
ENSG00000114487
ENSG00000114491
ENSG00000114503
ENSG00000114520
ENSG00000114529
ENSG00000114541
ENSG00000114544
ENSG00000114547
ENSG00000114554
ENSG00000114573
ENSG00000114626
ENSG00000114631
ENSG00000114638
ENSG00000114646
ENSG00000114648
ENSG00000114650
ENSG00000114654
ENSG00000114656
ENSG00000114670
ENSG00000114686
ENSG00000114698
ENSG00000114735
ENSG00000114737
ENSG00000114738
ENSG00000114739
ENSG00000114742
ENSG00000114744
ENSG00000114745
ENSG00000114757
ENSG00000114767
ENSG00000114770
ENSG00000114771
ENSG00000114779
ENSG00000114784
ENSG00000114786
ENSG00000114790
ENSG00000114796
ENSG00000114805
ENSG00000114812
ENSG00000114841
ENSG00000114850
ENSG00000114853
ENSG00000114854
ENSG00000114857
ENSG00000114859
ENSG00000114861
ENSG00000114867
ENSG00000114902
ENSG00000114904
ENSG00000114923
ENSG00000114933
ENSG00000114942
ENSG00000114948
ENSG00000114956
ENSG00000114978
ENSG00000114982
ENSG00000114988
ENSG00000114993
ENSG00000114999
ENSG00000115008
ENSG00000115009
ENSG00000115020
ENSG00000115041
ENSG00000115042
ENSG00000115053
ENSG00000115073
ENSG00000115084
ENSG00000115085
ENSG00000115091
ENSG00000115107
ENSG00000115109
ENSG00000115112
ENSG00000115128
ENSG00000115129
ENSG00000115137
ENSG00000115138
ENSG00000115145
ENSG00000115155
ENSG00000115159
ENSG00000115163
ENSG00000115165
ENSG00000115170
ENSG00000115183
ENSG00000115194
ENSG00000115204
ENSG00000115207
ENSG00000115211
ENSG00000115216
ENSG00000115221
ENSG00000115226
ENSG00000115232
ENSG00000115233
ENSG00000115234
ENSG00000115239
ENSG00000115241
ENSG00000115252
ENSG00000115255
ENSG00000115257
ENSG00000115263
ENSG00000115266
ENSG00000115267
ENSG00000115268
ENSG00000115271
ENSG00000115274
ENSG00000115275
ENSG00000115282
ENSG00000115286
ENSG00000115289
ENSG00000115290
ENSG00000115295
ENSG00000115297
ENSG00000115306
ENSG00000115307
ENSG00000115310
ENSG00000115317
ENSG00000115318
ENSG00000115325
ENSG00000115339
ENSG00000115350
ENSG00000115353
ENSG00000115355
ENSG00000115361
ENSG00000115363
ENSG00000115364
ENSG00000115365
ENSG00000115368
ENSG00000115380
ENSG00000115386
ENSG00000115392
ENSG00000115414
ENSG00000115415
ENSG00000115419
ENSG00000115421
ENSG00000115423
ENSG00000115425
ENSG00000115446
ENSG00000115457
ENSG00000115459
ENSG00000115461
ENSG00000115464
ENSG00000115468
ENSG00000115474
ENSG00000115484
ENSG00000115486
ENSG00000115488
