ENSG00000000003
ENSG00000163867
ENSG00000163870
ENSG00000163872
ENSG00000163873
ENSG00000163874
ENSG00000163875
ENSG00000163877
ENSG00000163879
ENSG00000163882
ENSG00000163884
ENSG00000163885
ENSG00000163888
ENSG00000163898
ENSG00000163900
ENSG00000163902
ENSG00000163904
ENSG00000163909
ENSG00000163913
ENSG00000163914
ENSG00000163918
ENSG00000163923
ENSG00000163930
ENSG00000163931
ENSG00000163932
ENSG00000163933
ENSG00000163935
ENSG00000163938
ENSG00000163939
ENSG00000163945
ENSG00000163946
ENSG00000163947
ENSG00000163950
ENSG00000163956
ENSG00000163958
ENSG00000163959
ENSG00000163960
ENSG00000163961
ENSG00000163964
ENSG00000163975
ENSG00000163982
ENSG00000163993
ENSG00000163995
ENSG00000164002
ENSG00000164007
ENSG00000164008
ENSG00000164010
ENSG00000164011
ENSG00000164022
ENSG00000164023
ENSG00000164024
ENSG00000164031
ENSG00000164032
ENSG00000164035
ENSG00000164037
ENSG00000164038
ENSG00000164039
ENSG00000164040
ENSG00000164045
ENSG00000164047
ENSG00000164048
ENSG00000164049
ENSG00000164050
ENSG00000164051
ENSG00000164053
ENSG00000164054
ENSG00000164056
ENSG00000164061
ENSG00000164062
ENSG00000164066
ENSG00000164068
ENSG00000164070
ENSG00000164073
ENSG00000164074
ENSG00000164076
ENSG00000164077
ENSG00000164078
ENSG00000164080
ENSG00000164081
ENSG00000164082
ENSG00000164086
ENSG00000164087
ENSG00000164088
ENSG00000164089
ENSG00000164091
ENSG00000164093
ENSG00000164096
ENSG00000164099
ENSG00000164100
ENSG00000164104
ENSG00000164105
ENSG00000164106
ENSG00000164107
ENSG00000164109
ENSG00000164111
ENSG00000164112
ENSG00000164113
ENSG00000164114
ENSG00000164116
ENSG00000164117
ENSG00000164118
ENSG00000164120
ENSG00000164122
ENSG00000164123
ENSG00000164124
ENSG00000164125
ENSG00000164128
ENSG00000164129
ENSG00000164134
ENSG00000164136
ENSG00000164142
ENSG00000164144
ENSG00000164151
ENSG00000164161
ENSG00000164162
ENSG00000164163
ENSG00000164164
ENSG00000164167
ENSG00000164168
ENSG00000164169
ENSG00000164171
ENSG00000164172
ENSG00000164175
ENSG00000164176
ENSG00000164180
ENSG00000164181
ENSG00000164182
ENSG00000164185
ENSG00000164187
ENSG00000164188
ENSG00000164190
ENSG00000164197
ENSG00000164199
ENSG00000164209
ENSG00000164211
ENSG00000164219
ENSG00000164220
ENSG00000164221
ENSG00000164236
ENSG00000164237
ENSG00000164241
ENSG00000164244
ENSG00000164251
ENSG00000164252
ENSG00000164253
ENSG00000164256
ENSG00000164258
ENSG00000164265
ENSG00000164266
ENSG00000164270
ENSG00000164283
ENSG00000164284
ENSG00000164287
ENSG00000164291
ENSG00000164292
ENSG00000164294
ENSG00000164296
ENSG00000164299
ENSG00000164300
ENSG00000164303
ENSG00000164304
ENSG00000164305
ENSG00000164306
ENSG00000164307
ENSG00000164308
ENSG00000164309
ENSG00000164318
ENSG00000164323
ENSG00000164325
ENSG00000164326
ENSG00000164327
ENSG00000164329
ENSG00000164330
ENSG00000164331
ENSG00000164332
ENSG00000164334
ENSG00000164338
ENSG00000164342
ENSG00000164344
ENSG00000164346
ENSG00000164347
ENSG00000164362
ENSG00000164363
ENSG00000164366
ENSG00000164379
ENSG00000164393
ENSG00000164398
ENSG00000164399
ENSG00000164400
ENSG00000164402
ENSG00000164403
ENSG00000164404
ENSG00000164405
ENSG00000164406
ENSG00000164411
ENSG00000164414
ENSG00000164418
ENSG00000164430
ENSG00000164434
ENSG00000164438
ENSG00000164440
ENSG00000164442
ENSG00000164451
ENSG00000164458
ENSG00000164463
ENSG00000164465
ENSG00000164466
ENSG00000164483
ENSG00000164484
ENSG00000164485
ENSG00000164488
ENSG00000164494
ENSG00000164500
ENSG00000164506
ENSG00000164508
ENSG00000164509
ENSG00000164512
ENSG00000164520
ENSG00000164530
ENSG00000164532
ENSG00000164535
ENSG00000164542
ENSG00000164543
ENSG00000164548
ENSG00000164574
ENSG00000164576
ENSG00000164587
ENSG00000164588
ENSG00000164591
ENSG00000164597
ENSG00000164600
ENSG00000164603
ENSG00000164604
ENSG00000164609
ENSG00000164610
ENSG00000164611
ENSG00000164615
ENSG00000164619
ENSG00000164620
ENSG00000164626
ENSG00000164627
ENSG00000164631
ENSG00000164638
ENSG00000164645
ENSG00000164647
ENSG00000164649
ENSG00000164651
ENSG00000164654
ENSG00000164659
ENSG00000164663
ENSG00000164674
ENSG00000164675
ENSG00000164683
ENSG00000164684
ENSG00000164687
ENSG00000164690
ENSG00000164691
ENSG00000164692
ENSG00000164694
ENSG00000164695
ENSG00000164707
ENSG00000164708
ENSG00000164713
ENSG00000164715
ENSG00000164729
ENSG00000164733
ENSG00000164736
ENSG00000164741
ENSG00000164742
ENSG00000164743
ENSG00000164744
ENSG00000164746
ENSG00000164749
ENSG00000164751
ENSG00000164754
ENSG00000164756
ENSG00000164758
ENSG00000164761
ENSG00000164764
ENSG00000164776
ENSG00000164778
ENSG00000164794
ENSG00000164796
ENSG00000164808
ENSG00000164815
ENSG00000164816
ENSG00000164818
ENSG00000164821
ENSG00000164822
ENSG00000164823
ENSG00000164825
ENSG00000164828
ENSG00000164830
ENSG00000164841
ENSG00000164849
ENSG00000164850
ENSG00000164853
ENSG00000164855
ENSG00000164867
ENSG00000164871
ENSG00000164877
ENSG00000164879
ENSG00000164880
ENSG00000164885
ENSG00000164889
ENSG00000164893
ENSG00000164896
ENSG00000164897
ENSG00000164898
ENSG00000164900
ENSG00000164902
ENSG00000164904
ENSG00000164916
ENSG00000164919
ENSG00000164920
ENSG00000164924
ENSG00000164929
ENSG00000164930
ENSG00000164932
ENSG00000164933
ENSG00000164934
ENSG00000164935
ENSG00000164938
ENSG00000164941
ENSG00000164944
ENSG00000164946
ENSG00000164949
ENSG00000164951
ENSG00000164953
ENSG00000164961
ENSG00000164967
ENSG00000164970
