ENSG00000000003
ENSG00000225362
ENSG00000225396
ENSG00000225526
ENSG00000225528
ENSG00000225556
ENSG00000225614
ENSG00000225663
ENSG00000225697
ENSG00000225781
ENSG00000225805
ENSG00000225828
ENSG00000225830
ENSG00000225899
ENSG00000225921
ENSG00000225932
ENSG00000225940
ENSG00000225950
ENSG00000225968
ENSG00000225973
ENSG00000226023
ENSG00000226124
ENSG00000226174
ENSG00000226288
ENSG00000226321
ENSG00000226372
ENSG00000226430
ENSG00000226479
ENSG00000226490
ENSG00000226600
ENSG00000226650
ENSG00000226685
ENSG00000226690
ENSG00000226742
ENSG00000226761
ENSG00000226763
ENSG00000226784
ENSG00000226792
ENSG00000226887
ENSG00000226929
ENSG00000226941
ENSG00000226979
ENSG00000227051
ENSG00000227057
ENSG00000227059
ENSG00000227124
ENSG00000227140
ENSG00000227151
ENSG00000227234
ENSG00000227268
ENSG00000227345
ENSG00000227471
ENSG00000227488
ENSG00000227500
ENSG00000227507
ENSG00000227551
ENSG00000227729
ENSG00000227868
ENSG00000227877
ENSG00000228049
ENSG00000228075
ENSG00000228083
ENSG00000228198
ENSG00000228253
ENSG00000228278
ENSG00000228300
ENSG00000228439
ENSG00000228474
ENSG00000228486
ENSG00000228517
ENSG00000228567
ENSG00000228570
ENSG00000228594
ENSG00000228607
ENSG00000228672
ENSG00000228696
ENSG00000228716
ENSG00000228727
ENSG00000228836
ENSG00000228856
ENSG00000228927
ENSG00000229089
ENSG00000229117
ENSG00000229183
ENSG00000229292
ENSG00000229314
ENSG00000229415
ENSG00000229453
ENSG00000229474
ENSG00000229544
ENSG00000229549
ENSG00000229571
ENSG00000229579
ENSG00000229637
ENSG00000229665
ENSG00000229676
ENSG00000229809
ENSG00000229833
ENSG00000229859
ENSG00000229894
ENSG00000229924
ENSG00000229937
ENSG00000229972
ENSG00000230031
ENSG00000230054
ENSG00000230062
ENSG00000230124
ENSG00000230178
ENSG00000230257
ENSG00000230268
ENSG00000230301
ENSG00000230347
ENSG00000230430
ENSG00000230453
ENSG00000230510
ENSG00000230522
ENSG00000230549
ENSG00000230561
ENSG00000230594
ENSG00000230601
ENSG00000230626
ENSG00000230657
ENSG00000230667
ENSG00000230778
ENSG00000230797
ENSG00000230873
ENSG00000230989
ENSG00000231051
ENSG00000231068
ENSG00000231192
ENSG00000231213
ENSG00000231256
ENSG00000231274
ENSG00000231389
ENSG00000231396
ENSG00000231500
ENSG00000231637
ENSG00000231672
ENSG00000231738
ENSG00000231767
ENSG00000231824
ENSG00000231852
ENSG00000231861
ENSG00000231887
ENSG00000231924
ENSG00000231925
ENSG00000231989
ENSG00000232030
ENSG00000232040
ENSG00000232070
ENSG00000232112
ENSG00000232113
ENSG00000232119
ENSG00000232125
ENSG00000232196
ENSG00000232237
ENSG00000232258
ENSG00000232263
ENSG00000232264
ENSG00000232268
ENSG00000232382
ENSG00000232388
ENSG00000232399
ENSG00000232423
ENSG00000232434
ENSG00000232593
ENSG00000232629
ENSG00000232653
ENSG00000232810
ENSG00000232838
ENSG00000232859
ENSG00000232948
ENSG00000233024
ENSG00000233041
ENSG00000233050
ENSG00000233087
ENSG00000233136
ENSG00000233198
ENSG00000233232
ENSG00000233412
ENSG00000233436
ENSG00000233493
ENSG00000233608
ENSG00000233670
ENSG00000233701
ENSG00000233757
ENSG00000233802
ENSG00000233803
ENSG00000233816
ENSG00000233822
ENSG00000233917
ENSG00000233927
ENSG00000233932
ENSG00000233954
ENSG00000234068
ENSG00000234127
ENSG00000234224
ENSG00000234278
ENSG00000234284
ENSG00000234289
ENSG00000234409
ENSG00000234414
ENSG00000234438
ENSG00000234444
